order_id,order_date,order_type,customer_id,channel,city,region,category,sub_category,sku_id,product,quantity,unit_price,discount_pct,gross_sales,discount_amount,net_sales,gst_rate,gst_amount,invoice_total,unit_cost,cogs,gross_profit,payment_mode
ORD202301197,22-04-2023,Sale,CUST01522,Online,Hyderabad,South,Womenswear,Kurtis,SKU1022,Signature Kurtis,2,1449,0.13,2898,376.74,2521.26,0.12,302.55,2823.81,714,1428,1093.26,UPI
ORD202400116,31-12-2024,Sale,CUST01127,Store,Gurugram,North,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0,1649,0,1649,0.12,197.88,1846.88,1013,1013,636,Cash
ORD202301904,07-03-2023,Sale,CUST00657,Online,Delhi,North,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,1,1449,0,1449,0,1449,0.12,173.88,1622.88,724,724,725,UPI
ORD202501992,30-03-2025,Sale,CUST01539,Online,Pune,West,Accessories,Belts & Wallets,SKU1073,Premium Belts & Wallets,1,549,0,549,0,549,0.05,27.45,576.45,258,258,291,Debit Card
ORD202400477,19-01-2024,Sale,CUST00519,Online,Bengaluru,South,Accessories,Caps & Scarves,SKU1087,Classic Caps & Scarves,1,449,0.4,449,179.6,269.4,0.05,13.47,282.87,161,161,108.4,Credit Card
ORD202401411,26-10-2024,Sale,CUST01150,Online,Delhi,North,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,1,999,0.34,999,339.66,659.34,0.05,32.97,692.31,421,421,238.34,Credit Card
ORD202301252,28-01-2023,Sale,CUST01638,Online,Hyderabad,South,kidswear,Kids Ethnic,SKU1055,Festive Kids Ethnic,1,1449,0.41,1449,594.09,854.91,0.05,42.75,897.66,797,797,57.91,Debit Card
ORD202300275,10-10-2023,Sale,CUST01348,Store,Chennai,South,Accessories,Belts & Wallets,SKU1071,Urban Belts & Wallets,1,449,0.25,449,112.25,336.75,0.05,16.84,353.59,191,191,145.75,Credit Card
ORD202501052,21-05-2025,Sale,CUST01556,Store,Kochi,South,Footwear,Casual Shoes,SKU1059,Classic Casual Shoes,2,1599,0.1,3198,319.8,2878.2,0.12,345.38,3223.58,898,1796,1082.2,Credit Card
RET202500224,16-09-2025,Return,CUST01659,Online,Bhubaneswar,East,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,-1,1999,0.11,-1999,-219.89,-1779.11,0.12,-213.49,-1992.6,1084,-1084,-695.11,Debit Card
ORD202501156,30-07-2025,Sale,CUST00750,Online,Chennai,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.4,799,319.6,479.4,0.05,23.97,503.37,393,393,86.4,UPI
ORD202400387,23-11-2024,Sale,CUST01911,Online,Bengaluru,South,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,1,2299,0,2299,0,2299,0.12,275.88,2574.88,1252,1252,1047,UPI
ORD202401305,01-04-2024,Sale,CUST01423,Online,Kochi,South,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,3,1749,0.08,5247,419.76,4827.24,0.12,579.27,5406.51,1026,3078,1749.24,UPI
ORD202300653,31-10-2023,Sale,CUST00855,Store,Mumbai,West,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0,1649,0,1649,0.12,197.88,1846.88,1013,1013,636,UPI
ORD202300175,07-09-2023,Sale,CUST01161,Store,Ahmedabad,West,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.17,1149,195.33,953.67,0.05,47.68,1001.35,611,611,342.67,UPI
ORD202502255,23-01-2025,Sale,CUST00364,Store,Gurugram,North,Menswear,T-Shirts,SKU1007,Essential T-Shirts,1,649,0.44,649,285.56,363.44,0.05,18.17,381.61,335,335,28.44,Cash
ORD202301884,09-09-2023,Sale,CUST02467,Store,Mumbai,West,Accessories,Watches,SKU1081,Everyday Watches,1,4949,0.06,4949,296.94,4652.06,0.18,837.37,5489.43,2733,2733,1919.06,Cash
ORD202301765,12-02-2023,Sale,CUST01883,Online,Hyderabad,South,Accessories,Belts & Wallets,SKU1075,Classic Belts & Wallets,1,449,0.17,449,76.33,372.67,0.05,18.63,391.3,165,165,207.67,Debit Card
ORD202501880,03-06-2025,Sale,CUST00339,Online,Hyderabad,South,Accessories,Handbags,SKU1078,Essential Handbags,2,649,0.2,1298,259.6,1038.4,0.05,51.92,1090.32,339,678,360.4,Cash
ORD202500465,18-03-2025,Sale,CUST02163,Online,Delhi,North,Kidswear,Kids Tops,SKU1041,Heritage Kids Tops,1,749,0.19,749,142.31,606.69,0.05,30.33,637.02,322,322,284.69,Cash
ORD202500232,22-09-2025,Sale,CUST01553,Store,Bengaluru,South,Menswear,T-Shirts,SKU1009,Classic T-Shirts,2,499,0,998,0,998,0.05,49.9,1047.9,228,456,542,Credit Card
ORD202300149,06-02-2023,Sale,CUST00394,Store,Mumbai,West,Menswear,T-Shirts,SKU1006,Urban T-Shirts,1,899,0.1,899,89.9,809.1,0.05,40.46,849.56,441,441,368.1,UPI
ORD202400961,29-05-2024,Sale,CUST00464,Online,Jaipur,North,Kids Wear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.07,799,55.93,743.07,0.05,37.15,780.22,393,393,350.07,COD
ORD202400752,16-12-2024,Sale,CUST00491,Store,Gurugram,North,Mens Wear,T-Shirts,SKU1006,Urban T-Shirts,1,899,0.22,899,197.78,701.22,0.05,35.06,736.28,441,441,260.22,Net Banking
ORD202501755,27-07-2025,Sale,CUST02233,Store,Bengaluru,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,3,1049,0.35,3147,1101.45,2045.55,0.05,102.28,2147.83,601,1803,242.55,Net Banking
ORD202401079,09-09-2024,Sale,CUST01460,Store,Chennai,South,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,2,699,0,1398,0,1398,0.05,69.9,1467.9,380,760,638,UPI
ORD202400915,24-11-2024,Sale,CUST02439,Store,Gurugram,North,womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,2,749,0,1498,0,1498,0.05,74.9,1572.9,320,640,858,UPI
ORD202401910,17-04-2024,Sale,CUST00198,Store,Gurugram,North,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0,1299,0,1299,0.12,155.88,1454.88,698,698,601,UPI
ORD202301237,12-07-2023,Sale,CUST00853,Online,Mumbai,West,Kidswear,Kids Ethnic,SKU1053,Premium Kids Ethnic,1,649,0.4,649,259.6,389.4,0.05,19.47,408.87,349,349,40.4,UPI
RET202300234,11-06-2023,Return,CUST00466,Store,Chennai,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,-2,1049,0.06,-2098,-125.88,-1972.12,0.05,-98.61,-2070.73,601,-1202,-770.12,
ORD202301121,24-08-2023,Sale,CUST01193,Store,Pune,West,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.18,1299,233.82,1065.18,0.12,127.82,1193,698,698,367.18,UPI
ORD202400451,15-12-2024,Sale,CUST00509,Online,Mysuru,South,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,1,2299,0.31,2299,712.69,1586.31,0.12,190.36,1776.67,1252,1252,334.31,Credit Card
ORD202300013,18-10-2023,Sale,CUST00144,Store,Coimbatore,South,Menswear,Shirts,SKU1005,Heritage Shirts,1,1949,0.19,1949,370.31,1578.69,0.12,189.44,1768.13,989,989,589.69,Credit Card
ORD202501999,23-02-2025,Sale,CUST00470,Online,Hyderabad,South,Kidswear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,1,1549,0.24,1549,371.76,1177.24,0.12,141.27,1318.51,878,878,299.24,Cash
ORD202501708,18-05-2025,Sale,CUST01658,Online,Ahmedabad,West,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.1,799,79.9,719.1,0.05,35.96,755.06,393,393,326.1,UPI
ORD202301453,11-04-2023,Sale,CUST02465,Store,Bengaluru,South,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,1,1299,0.18,1299,233.82,1065.18,0.12,127.82,1193,599,599,466.18,UPI
ORD202300159,11-02-2023,Sale,CUST02109,Store,Gurugram,North,Womenswear,Kurtis,SKU1022,Signature Kurtis,1,1449,0.08,1449,115.92,1333.08,0.12,159.97,1493.05,714,714,619.08,UPI
ORD202501874,23-12-2025,Sale,CUST01462,Online,Bengaluru,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.26,799,207.74,591.26,0.05,29.56,620.82,393,393,198.26,UPI
ORD202300189,30-09-2023,Sale,CUST01513,Online,Kochi,South,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,1,2199,0.14,2199,307.86,1891.14,0.12,226.94,2118.08,1380,1380,511.14,UPI
ORD202401608,21-04-2024,Sale,CUST01309,Store,Mysuru,South,Accessories,Belts & Wallets,SKU1072,Festive Belts & Wallets,1,1149,0.06,1149,68.94,1080.06,0.12,129.61,1209.67,502,502,578.06,UPI
ORD202301112,09-01-2023,Sale,CUST00196,Store,Mumbai,West,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,1,599,0.49,599,293.51,305.49,0.05,15.27,320.76,274,274,31.49,UPI
ORD202402003,04-06-2024,Sale,CUST01420,Store,Mumbai,West,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.1,799,79.9,719.1,0.05,35.96,755.06,393,393,326.1,Net Banking
ORD202501461,18-12-2025,Sale,CUST00002,Store,Mysuru,South,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,1,599,0,599,0,599,0.05,29.95,628.95,274,274,325,Cash
ORD202301444,23-11-2023,Sale,CUST02426,Online,Bengaluru,South,Womenswear,Kurtis,SKU1022,Signature Kurtis,1,1449,0,1449,0,1449,0.12,173.88,1622.88,714,714,735,Cash
ORD202401575,18-08-2024,Sale,CUST00755,Online,Ahmedabad,West,Womenswear,Kurtis,SKU1024,Premium Kurtis,1,1249,0.19,1249,237.31,1011.69,0.12,121.4,1133.09,559,559,452.69,Credit Card
ORD202500801,09-02-2025,Sale,CUST02174,Store,Hyderabad,South,kidswear,Kids Ethnic,SKU1052,Signature Kids Ethnic,1,699,0.01,699,6.99,692.01,0.05,34.6,726.61,365,365,327.01,UPI
ORD202502134,02-01-2025,Sale,CUST01302,Store,Mysuru,South,Menswear,Shirts,SKU1005,Heritage Shirts,1,1949,0.38,1949,740.62,1208.38,0.12,145.01,1353.39,989,989,219.38,Cash
ORD202501256,12-12-2025,Sale,CUST00387,Store,Kochi,South,Womenswear,Dresses & Tops,SKU1034,Premium Dresses & Tops,2,799,0.23,1598,367.54,1230.46,0.05,61.52,1291.98,459,918,312.46,Cash
ORD202401672,11-10-2024,Sale,CUST00827,Online,Hyderabad,South,Accessories,Belts & Wallets,SKU1072,Festive Belts & Wallets,1,1149,0.28,1149,321.72,827.28,0.05,41.36,868.64,502,502,325.28,UPI
ORD202300446,29-08-2023,Sale,CUST00804,Online,Bengaluru,South,Womenswear,Kurtis,SKU1022,Signature Kurtis,4,1449,0.19,5796,1101.24,4694.76,0.12,563.37,5258.13,714,2856,1838.76,UPI
ORD202502190,24-09-2025,Sale,CUST00297,Store,Bengaluru,South,Accessories,Handbags,SKU1078,Essential Handbags,1,649,0.15,649,97.35,551.65,0.05,27.58,579.23,339,339,212.65,Credit Card
ORD202301913,26-09-2023,Sale,CUST02072,Store,Chennai,South,Accessories,Belts & Wallets,SKU1073,Premium Belts & Wallets,1,549,0.17,549,93.33,455.67,0.05,22.78,478.45,258,258,197.67,Credit Card
ORD202401177,03-03-2024,Sale,CUST01829,Online,Chennai,South,Menswear,Jeans & Trousers,SKU1011,Festive Jeans & Trousers,1,2049,0.14,2049,286.86,1762.14,0.12,211.46,1973.6,1030,1030,732.14,
ORD202400077,19-06-2024,Sale,CUST01379,Online,Coimbatore,South,Womenswear,Sarees,SKU1026,Festive Sarees,1,4949,0.25,4949,1237.25,3711.75,0.12,445.41,4157.16,2888,2888,823.75,UPI
ORD202300990,12-08-2023,Sale,CUST00207,Store,Gurugram,North,Kidswear,Kids Ethnic,SKU1052,Signature Kids Ethnic,1,699,0.19,699,132.81,566.19,0.05,28.31,594.5,365,365,201.19,UPI
ORD202301330,03-10-2023,Sale,CUST02177,Online,Kochi,South,Womenswear,Kurtis,SKU1022,Signature Kurtis,1,1449,0.26,1449,376.74,1072.26,0.12,128.67,1200.93,714,714,358.26,COD
ORD202500405,18-11-2025,Sale,CUST00736,Store,Pune,West,Accessories,Handbags,SKU1078,Essential Handbags,1,649,0,649,0,649,0.05,32.45,681.45,339,339,310,UPI
ORD202300430,18-12-2023,Sale,CUST00132,Store,Pune,West,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0,1649,0,1649,0.12,197.88,1846.88,1013,1013,636,Debit Card
ORD202401309,03-10-2024,Sale,CUST00596,Online,Bengaluru,South,Footwear,Sports Shoes,SKU1068,Classic Sports Shoes,1,4099,0.36,4099,1475.64,2623.36,0.12,314.8,2938.16,2335,2335,288.36,Cash
ORD202400042,09-07-2024,Sale,CUST01765,Online,Coimbatore,South,Accessories,Watches,SKU1082,Classic Watches,1,1699,0.42,1699,713.58,985.42,0.18,177.38,1162.8,1118,1118,-132.58,Cash
ORD202500108,13-01-2025,Sale,CUST01423,Online,Kochi,South,Kidswear,Kids Tops,SKU1041,Heritage Kids Tops,1,749,0.43,749,322.07,426.93,0.05,21.35,448.28,322,322,104.93,Credit Card
ORD202301066,12-07-2023,Sale,CUST01131,Store,Jaipur,North,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,1,2549,0.34,2549,866.66,1682.34,0.12,201.88,1884.22,1319,1319,363.34,COD
ORD202401683,10-12-2024,Sale,CUST00199,Online,Mysuru,South,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,1,1949,0.39,1949,760.11,1188.89,0.12,142.67,1331.56,1130,1130,58.89,UPI
ORD202301212,04-04-2023,Sale,CUST00829,Online,Bengaluru,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.14,1049,146.86,902.14,0.05,45.11,947.25,601,601,301.14,UPI
ORD202501559,01-09-2025,Sale,CUST01450,Store,Mumbai,West,Womenswear,Dresses & Tops,SKU1034,Premium Dresses & Tops,1,799,0.19,799,151.81,647.19,0.05,32.36,679.55,459,459,188.19,Credit Card
ORD202501059,18-08-2025,Sale,CUST00981,Store,Gurugram,North,Accessories,Handbags,SKU1078,Essential Handbags,1,649,0.05,649,32.45,616.55,0.05,30.83,647.38,339,339,277.55,Credit Card
RET202300221,18-05-2023,Return,CUST01390,Store,Chennai,South,Accessories,Watches,SKU1085,Premium Watches,-1,5349,0,-5349,0,-5349,0.18,-962.82,-6311.82,3361,-3361,-1988,UPI
ORD202401471,06-08-2024,Sale,CUST01572,Store,Kochi,South,Menswear,T-Shirts,SKU1007,Essential T-Shirts,1,649,0.19,649,123.31,525.69,0.05,26.28,551.97,335,335,190.69,Debit Card
ORD202300144,17-06-2023,Sale,CUST01443,Online,Delhi,North,Kidswear,Kids Tops,SKU1045,Essential Kids Tops,1,699,0,699,0,699,0.05,34.95,733.95,308,308,391,Debit Card
ORD202500326,04-08-2025,Sale,CUST00159,Store,Mysuru,South,Menswear,Shirts,SKU1001,Signature Shirts,2,2149,0.13,4298,558.74,3739.26,0.12,448.71,4187.97,1180,2360,1379.26,Credit Card
ORD202501100,14-10-2025,Sale,CUST00289,Store,Delhi,North,Kidswear,Kids Bottoms,SKU1048,Urban Kids Bottoms,1,399,0,399,0,399,0.05,19.95,418.95,197,197,202,Cash
ORD202502243,05-07-2025,Sale,CUST00279,Store,Gurugram,North,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,2,999,0.38,1998,759.24,1238.76,0.05,61.94,1300.7,421,842,396.76,UPI
ORD202400049,21-07-2024,Sale,CUST00426,Online,Ahmedabad,West,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,1,1299,0.38,1299,493.62,805.38,0.05,40.27,845.65,599,599,206.38,
ORD202300922,10-04-2023,Sale,CUST02348,Online,Mumbai,West,Accessories,Caps & Scarves,SKU1086,Essential Caps & Scarves,1,1049,0.19,1049,199.31,849.69,0.05,42.48,892.17,412,412,437.69,UPI
ORD202501377,17-01-2025,Sale,CUST01909,Store,Chennai,South,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,1,599,0.39,599,233.61,365.39,0.05,18.27,383.66,274,274,91.39,Credit Card
ORD202501773,04-11-2025,Sale,CUST00913,Store,Chennai,South,Womenswear,Leggings & Bottoms,SKU1037,Heritage Leggings & Bottoms,3,449,0.13,1347,175.11,1171.89,0.05,58.59,1230.48,220,660,511.89,Credit Card
ORD202300444,04-05-2023,Sale,CUST01278,Store,Kochi,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,3,1049,0.08,3147,251.76,2895.24,0.05,144.76,3040,601,1803,1092.24,Debit Card
ORD202300897,16-09-2023,Sale,CUST01199,Store,Mysuru,South,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,2,2549,0.13,5098,662.74,4435.26,0.12,532.23,4967.49,1319,2638,1797.26,UPI
ORD202300041,23-03-2023,Sale,CUST01708,Store,Bhubaneswar,East,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,4,3949,0.05,15796,789.8,15006.2,0.12,1800.74,16806.94,2232,8928,6078.2,UPI
RET202300159,07-05-2023,Return,CUST01449,Store,Mysuru,South,Kidswear,Kids Ethnic,SKU1052,Signature Kids Ethnic,-1,699,0.01,-699,-6.99,-692.01,0.05,-34.6,-726.61,365,-365,-327.01,Debit Card
ORD202501805,14-04-2025,Sale,CUST00420,Store,Kochi,South,Menswear,Mens Kurtas,SKU1019,Signature Mens Kurtas,1,1949,0,1949,0,1949,0.12,233.88,2182.88,1016,1016,933,Net Banking
ORD202502271,31-12-2025,Sale,CUST01228,Store,Mumbai,West,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,1,699,0.1,699,69.9,629.1,0.05,31.46,660.56,380,380,249.1,Debit Card
ORD202500348,31-08-2025,Sale,CUST02481,Online,Pune,West,Kidswear,Kids Tops,SKU1042,Classic Kids Tops,1,599,0.16,599,95.84,503.16,0.05,25.16,528.32,255,255,248.16,Credit Card
ORD202301223,25-01-2023,Sale,CUST00006,Online,Bengaluru,South,Kidswear,Kids Ethnic,SKU1053,Premium Kids Ethnic,1,649,0.57,649,369.93,279.07,0.05,13.95,293.02,349,349,-69.93,COD
ORD202502126,11-11-2025,Sale,CUST02087,Online,Mumbai,West,Womenswear,Kurtis,SKU1022,Signature Kurtis,1,1449,0.29,1449,420.21,1028.79,0.12,123.45,1152.24,714,714,314.79,UPI
ORD202501888,08-04-2025,Sale,CUST00635,Store,Ahmedabad,West,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,2,349,0,698,0,698,0.05,34.9,732.9,190,380,318,UPI
ORD202400002,19-03-2024,Sale,CUST01502,Store,Bengaluru,South,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,2,349,0,698,0,698,0.05,34.9,732.9,190,380,318,Debit Card
ORD202500050,05-10-2025,Sale,CUST02360,Store,Bengaluru,South,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.23,1149,264.27,884.73,0.05,44.24,928.97,611,611,273.73,Credit Card
ORD202400097,02-03-2024,Sale,CUST00279,Online,Bengaluru,South,MENSWEAR,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.14,1299,181.86,1117.14,0.12,134.06,1251.2,698,698,419.14,Credit Card
ORD202400544,29-03-2024,Sale,CUST01169,Online,Mumbai,West,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,2,749,0,1498,0,1498,0.05,74.9,1572.9,315,630,868,UPI
ORD202400474,22-12-2024,Sale,CUST00575,Store,Pune,West,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0.23,1749,402.27,1346.73,0.12,161.61,1508.34,1026,1026,320.73,Debit Card
ORD202500363,27-05-2025,Sale,CUST02022,Store,Delhi,North,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,1,2199,0.05,2199,109.95,2089.05,0.12,250.69,2339.74,1380,1380,709.05,COD
ORD202400462,10-08-2024,Sale,CUST02181,Store,Bengaluru,South,Women's Wear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.17,1149,195.33,953.67,0.05,47.68,1001.35,611,611,342.67,UPI
ORD202301447,10-10-2023,Sale,CUST02387,Store,Hyderabad,South,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,2,3949,0.19,7898,1500.62,6397.38,0.12,767.69,7165.07,2232,4464,1933.38,UPI
ORD202501060,30-11-2025,Sale,CUST01773,Store,Delhi,North,Kids Wear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.21,799,167.79,631.21,0.05,31.56,662.77,393,393,238.21,Cash
ORD202301282,23-07-2023,Sale,CUST00958,Online,Kolkata,East,Accessories,Belts & Wallets,SKU1075,Classic Belts & Wallets,1,449,0.47,449,211.03,237.97,0.05,11.9,249.87,165,165,72.97,UPI
ORD202300475,04-06-2023,Sale,CUST00805,Store,Ahmedabad,West,Womenswear,Sarees,SKU1026,Festive Sarees,1,4949,0.16,4949,791.84,4157.16,0.12,498.86,4656.02,2888,2888,1269.16,Credit Card
ORD202301625,12-02-2023,Sale,CUST00233,Store,Hyderabad,South,Accessories,Watches,SKU1083,Urban Watches,2,4999,0.08,9998,799.84,9198.16,0.18,1655.67,10853.83,2901,5802,3396.16,UPI
ORD202301084,15-09-2023,Sale,CUST01904,Online,Chennai,South,Accessories,Watches,SKU1084,Festive Watches,1,3749,0,3749,0,3749,0.18,674.82,4423.82,2357,2357,1392,Cash
ORD202301944,07-09-2023,Sale,CUST01997,Store,Hyderabad,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0,1049,0,1049,0.12,125.88,1174.88,601,601,448,UPI
ORD202301883,20-08-2023,Sale,CUST00931,Store,Pune,West,Womenswear,Sarees,SKU1029,Classic Sarees,1,1899,0.24,1899,455.76,1443.24,0.12,173.19,1616.43,956,956,487.24,UPI
ORD202401949,07-09-2024,Sale,CUST02173,Online,Kolkata,East,kidswear,Kids Tops,SKU1045,Essential Kids Tops,2,699,0.25,1398,349.5,1048.5,0.05,52.43,1100.93,308,616,432.5,Credit Card
ORD202501556,18-02-2025,Sale,CUST00641,Store,,South,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0.16,1749,279.84,1469.16,0.12,176.3,1645.46,1026,1026,443.16,Net Banking
ORD202300079,05-12-2023,Sale,CUST00390,Store,Bengaluru,South,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.2,1299,259.8,1039.2,0.12,124.7,1163.9,698,698,341.2,UPI
ORD202301082,21-11-2023,Sale,CUST01137,Online,Kolkata,East,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,2,1649,0.21,3298,692.58,2605.42,0.12,312.65,2918.07,1013,2026,579.42,UPI
ORD202400882,09-08-2024,Sale,CUST00153,Store,Gurugram,North,Kidswear,Kids Ethnic,SKU1053,Premium Kids Ethnic,1,649,0.1,649,64.9,584.1,0.05,29.21,613.31,349,349,235.1,Cash
ORD202400139,02-05-2024,Sale,CUST00133,Online,Mysuru,South,Menswear,Shirts,SKU1001,Signature Shirts,4,2149,0.26,8596,2234.96,6361.04,0.12,763.32,7124.36,1180,4720,1641.04,UPI
ORD202301968,08-12-2023,Sale,CUST01360,Online,Kochi,South,Womenswear,Sarees,SKU1027,Essential Sarees,1,5699,0.18,5699,1025.82,4673.18,0.12,560.78,5233.96,3417,3417,1256.18,Debit Card
RET202300208,17-08-2023,Return,CUST02427,Online,Chennai,South,Accessories,Handbags,SKU1078,Essential Handbags,-1,649,0.42,-649,-272.58,-376.42,0.05,-18.82,-395.24,339,-339,-37.42,COD
ORD202301057,18-06-2023,Sale,CUST02074,Store,Pune,West,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,2,2299,0.02,4598,91.96,4506.04,0.12,540.72,5046.76,1252,2504,2002.04,Credit Card
ORD202300541,08-07-2023,Sale,CUST00319,Store,Bengaluru,South,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,1,1299,0.36,1299,467.64,831.36,0.05,41.57,872.93,599,599,232.36,Net Banking
ORD202500837,10-09-2025,Sale,CUST01492,Online,Chennai,South,accessories,Handbags,SKU1078,Essential Handbags,2,649,0,1298,0,1298,0.05,64.9,1362.9,339,678,620,Credit Card
ORD202301864,28-03-2023,Sale,CUST00145,Store,Pune,West,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,1,599,0,599,0,599,0.05,29.95,628.95,274,274,325,UPI
ORD202400109,18-08-2024,Sale,CUST00879,Online,Mumbai,West,accessories,Watches,SKU1081,Everyday Watches,1,4949,0.15,4949,742.35,4206.65,0.18,757.2,4963.85,2733,2733,1473.65,COD
ORD202501166,01-07-2025,Sale,CUST01366,Online,Delhi,North,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,1,3949,0.41,3949,1619.09,2329.91,0.12,279.59,2609.5,2232,2232,97.91,UPI
ORD202502020,27-07-2025,Sale,CUST02376,Online,Bhubaneswar,East,Kidswear,Kids Tops,SKU1042,Classic Kids Tops,2,599,0.39,1198,467.22,730.78,0.05,36.54,767.32,255,510,220.78,UPI
ORD202501819,04-10-2025,Sale,CUST02377,Store,Bengaluru,South,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.27,1299,350.73,948.27,0.05,47.41,995.68,698,698,250.27,UPI
ORD202401746,16-02-2024,Sale,CUST01812,Store,Delhi,North,Menswear,Shirts,SKU1001,Signature Shirts,2,2149,0,4298,0,4298,0.12,515.76,4813.76,1180,2360,1938,Net Banking
ORD202301430,13-07-2023,Sale,CUST01084,Online,Mysuru,South,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,1,1449,0.29,1449,420.21,1028.79,0.12,123.45,1152.24,724,724,304.79,Cash
ORD202500873,31-05-2025,Sale,CUST01754,Online,Jaipur,North,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0.08,1649,131.92,1517.08,0.12,182.05,1699.13,1013,1013,504.08,Credit Card
ORD202300323,28-02-2023,Sale,CUST00784,Online,Chennai,South,Menswear,Mens Kurtas,SKU1019,Signature Mens Kurtas,1,1949,0.16,1949,311.84,1637.16,0.12,196.46,1833.62,1016,1016,621.16,Debit Card
ORD202300114,05-07-2023,Sale,CUST00577,Store,Mumbai,West,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.32,1149,367.68,781.32,0.05,39.07,820.39,611,611,170.32,Cash
ORD202301513,16-07-2023,Sale,CUST01885,Store,Kolkata,East,Footwear,Casual Shoes,SKU1060,Heritage Casual Shoes,1,1499,0.38,1499,569.62,929.38,0.05,46.47,975.85,918,918,11.38,COD
ORD202301019,12-06-2023,Sale,CUST00657,Online,Delhi,North,Accessories,Watches,SKU1085,Premium Watches,2,5349,0.17,10698,1818.66,8879.34,0.18,1598.28,10477.62,3361,6722,2157.34,Cash
ORD202301676,11-10-2023,Sale,CUST01615,Store,Ahmedabad,West,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,1,1949,0.13,1949,253.37,1695.63,0.12,203.48,1899.11,1130,1130,565.63,COD
ORD202500794,16-03-2025,Sale,CUST02319,Online,Pune,West,Kidswear,Kids Ethnic,SKU1052,Signature Kids Ethnic,1,699,0.21,699,146.79,552.21,0.05,27.61,579.82,365,365,187.21,Cash
